,Date,views,likes,dislikes,comment_count,s&p_Open,s&p_High,s&p_Low,s&p_Close,s&p_Adj Close,s&p_Volume,dow_Open,dow_High,dow_Low,dow_Close,dow_Adj Close,dow_Volume,etc_Open,etc_High,etc_Low,etc_Close,etc_Adj Close,etc_Volume,btc_Open,btc_High,btc_Low,btc_Close,btc_Adj Close,btc_Volume
119,2018-03-15,425711784,15048076,574501,1669572,2754.27002,2763.030029,2741.469971,2747.330078,2747.330078,3500330000.0,24837.289063,25053.869141,24753.289063,24873.660156,24873.660156,316310000.0,613.150024,620.429993,572.1099849999999,610.5599980000001,610.5599980000001,342311699,8216.219727,8432.120117,7698.470215,8268.410156,8268.410156,1519850464
120,2018-03-16,429155669,14950959,585804,1647871,2750.570068,2761.850098,2749.969971,2752.01001,2752.01001,5372340000.0,24877.339844,25031.0,24857.089844,24946.509766,24946.509766,654240000.0,610.659973,626.130005,585.159973,600.530029,600.530029,221082941,8267.950195,8616.629883,7924.109863,8283.230469,8283.230469,1082790136
121,2018-03-17,433837787,15410538,572061,1743017,,,,,,,,,,,,,600.530029,609.9400019999999,543.280029,549.789978,549.789978,208843294,8283.230469,8360.639648,7765.410156,7883.450195,7883.450195,901939422
122,2018-03-18,465702416,15942458,600045,1702218,,,,,,,,,,,,,549.789978,559.929993,454.17999299999997,537.380005,537.380005,719812876,7882.669922,8299.860352,7318.459961,8215.400391,8215.400391,1535519444
123,2018-03-19,504539093,16914488,639389,1782538,2741.3798829999996,2741.3798829999996,2694.590088,2712.919922,2712.919922,3302130000.0,24893.689453,24893.689453,24453.140625,24610.910156,24610.910156,377990000.0,537.380005,559.070007,515.840027,555.549988,555.549988,418500605,8215.5,8725.599609,8129.660156,8623.139648,8623.139648,1447812723
124,2018-03-20,511851718,15304321,646558,1624506,2715.050049,2724.219971,2710.050049,2716.939941,2716.939941,3261030000.0,24650.640625,24803.609375,24650.640625,24727.269531,24727.269531,342510000.0,555.549988,567.0,516.780029,557.570007,557.570007,331343470,8623.139648,9056.230469,8339.799805,8920.709961,8920.709961,1150462439
125,2018-03-21,525922020,15658951,661418,1680871,2714.98999,2739.139893,2709.790039,2711.929932,2711.929932,3415510000.0,24723.490234,24977.650391,24655.400391,24682.310547,24682.310547,343230000.0,557.570007,590.200012,545.47998,559.909973,559.909973,277714049,8920.530273,9184.509766,8778.69043,8911.349609,8911.349609,991376396
126,2018-03-22,554022979,16340318,695693,1766277,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,3739800000.0,24526.009766,24526.009766,23938.740234,23957.890625,23957.890625,439280000.0,559.909973,578.01001,516.219971,539.8900150000001,539.8900150000001,233985932,8911.370117,9107.0,8500.879883,8724.980469,8724.980469,1023286566
127,2018-03-23,564484552,16895572,697598,1809658,2646.709961,2657.669922,2585.889893,2588.26001,2588.26001,3815080000.0,23995.179688,24108.470703,23509.060547,23533.199219,23533.199219,482550000.0,539.8900150000001,543.840027,506.790009,543.830017,543.830017,225200086,8724.980469,8935.879883,8307.580078,8934.799805,8934.799805,939997284
128,2018-03-24,581271330,16814051,683109,1765863,,,,,,,,,,,,,543.840027,546.01001,519.51001,520.159973,520.159973,129350391,8935.509766,9036.230469,8515.530273,8548.05957,8548.05957,827663165
129,2018-03-25,502672527,15174175,569600,1637219,,,,,,,,,,,,,520.169983,535.77002,513.630005,523.01001,523.01001,111462284,8548.389648,8690.360352,8395.849609,8472.839844,8472.839844,657643520
130,2018-03-25,502672527,15174175,569600,1637219,,,,,,,,,,,,,520.169983,535.77002,513.630005,523.01001,523.01001,111462284,8472.55957,8521.040039,7869.27002,8152.200195,8152.200195,1079038734
131,2018-03-25,502672527,15174175,569600,1637219,,,,,,,,,,,,,522.969971,526.200012,467.48001100000005,486.25,486.25,278656813,8548.389648,8690.360352,8395.849609,8472.839844,8472.839844,657643520
132,2018-03-25,502672527,15174175,569600,1637219,,,,,,,,,,,,,522.969971,526.200012,467.48001100000005,486.25,486.25,278656813,8472.55957,8521.040039,7869.27002,8152.200195,8152.200195,1079038734
133,2018-03-26,431122629,14546976,527888,1606507,2619.350098,2661.360107,2601.810059,2658.550049,2658.550049,3511100000.0,23825.740234,24232.300781,23741.220703,24202.599609,24202.599609,479540000.0,486.14001500000006,491.920013,446.420013,448.77999900000003,448.77999900000003,328179170,8152.180176000001,8226.240234,7752.299805,7808.47998,7808.47998,930754990
134,2018-03-27,439687947,14792027,534460,1644285,2667.570068,2674.780029,2596.1201170000004,2612.6201170000004,2612.6201170000004,3706350000.0,24276.619141,24446.220703,23708.730469,23857.710938,23857.710938,524480000.0,448.77999900000003,465.200012,440.35000599999995,445.92999299999997,445.92999299999997,187271233,7808.419922,8117.790039,7752.600098000001,7959.779785,7959.779785,657712114
135,2018-03-28,337588568,11798405,386398,1268768,2611.300049,2632.649902,2593.060059,2605.0,2605.0,3864500000.0,23883.080078,24092.470703,23728.669922,23848.419922,23848.419922,530040000.0,445.92999299999997,448.5,380.350006,383.899994,383.899994,472575968,7959.779785,7983.77002,6927.109863,7106.620117,7106.620117,1379180030
136,2018-03-29,360177519,12320490,410836,1327874,2614.409912,2659.070068,2609.719971,2640.8701170000004,2640.8701170000004,3565990000.0,23949.179688,24314.300781,23928.130859,24103.109375,24103.109375,463550000.0,383.959991,411.170013,364.98999,393.820007,393.820007,450253373,7106.620117,7280.27002,6595.259765999999,6853.759765999999,6853.759765999999,1584675343
137,2018-03-30,311963911,10706609,371709,1136575,,,,,,,,,,,,,393.829987,421.049988,389.98999,394.070007,394.070007,243062846,6853.75,7228.399901999999,6806.339844,6943.77002,6943.77002,915400590
138,2018-03-31,338061606,11605359,384200,1207913,,,,,,,,,,,,,394.070007,399.589996,359.22000099999997,378.850006,378.850006,236013242,6943.77002,7056.220215,6463.540039,6835.839844,6835.839844,889887684
139,2018-04-01,356766694,12095991,394295,1236194,,,,,,,,,,,,,378.850006,394.119995,375.799988,384.679993,384.679993,156793473,6835.580078,8218.660156,6792.299805,7074.600098000001,7074.600098000001,748861435
140,2018-04-02,369000913,12217756,389454,1312187,2633.449951,2638.300049,2553.800049,2581.8798829999996,2581.8798829999996,3598520000.0,24076.599609,24123.800781,23344.519531,23644.189453,23644.189453,509820000.0,384.679993,426.839996,380.709991,415.929993,415.929993,223508235,7074.649901999999,7528.970215,7039.879883,7434.299805,7434.299805,905326798
141,2018-04-03,383058573,12342950,399792,1309885,2592.169922,2619.139893,2575.48999,2614.449951,2614.449951,3392810000.0,23698.330078,24044.349609,23664.330078,24033.359375,24033.359375,394130000.0,415.929993,417.109985,370.660004,378.649994,378.649994,223170178,7434.299805,7442.419922,6727.089844,6815.5,6815.5,877199782
142,2018-04-04,389149868,12549074,416134,1325195,2584.040039,2649.860107,2573.610107,2644.689941,2644.689941,3350340000.0,23654.150391,24308.960938,23523.160156,24264.300781,24264.300781,388540000.0,378.649994,387.559998,367.149994,381.359985,381.359985,160332018,6815.5,6933.660156,6602.379883,6790.450195,6790.450195,777145174
143,2018-04-05,405397215,13102965,433409,1361998,2657.360107,2672.080078,2649.580078,2662.840088,2662.840088,3178970000.0,24313.910156,24622.259766,24313.910156,24505.220703,24505.220703,347790000.0,381.429993,385.77999900000003,363.51001,370.350006,370.350006,133748822,6790.450195,6869.529785,6526.669922,6634.859863000001,6634.859863000001,605651287
144,2018-04-06,422259701,15481386,444588,1614754,2645.820068,2656.8798829999996,2586.27002,2604.469971,2604.469971,3299700000.0,24373.599609,24434.400391,23738.199219,23932.759766,23932.759766,395990000.0,370.350006,397.100006,369.660004,384.980011,384.980011,108165642,6634.859863000001,7083.850098000001,6624.470215,6917.200195,6917.200195,564883141
145,2018-04-07,420654676,16222548,460317,1681305,,,,,,,,,,,,,384.980011,404.22000099999997,384.980011,400.72000099999997,400.72000099999997,107956653,6917.200195,7132.029785,6911.02002,7049.919922,7049.919922,425825572
146,2018-04-14,549448325,19482407,664880,1975018,,,,,,,,,,,,,502.790009,534.3099980000001,502.790009,534.150024,534.150024,243926045,8022.509765999999,8437.030273,8021.040039,8376.730469,8376.730469,570527804
147,2018-04-15,572121957,19434459,700519,1979449,,,,,,,,,,,,,534.159973,537.47998,499.170013,511.670013,511.670013,249996040,8376.730469,8430.929688,7929.240234000001,8079.77002,8079.77002,713471956
148,2018-04-16,616802580,20123453,748756,2329133,2670.100098,2686.48999,2665.159912,2677.840088,2677.840088,3019700000.0,24483.150391,24675.359375,24480.199219,24573.039063,24573.039063,305070000.0,511.670013,522.070007,500.48001100000005,503.02999900000003,503.02999900000003,195195626,8079.77002,8187.600098000001,7858.120117,7921.629883,7921.629883,580880500
149,2018-04-17,626216801,20719128,767435,2382170,2692.73999,2713.340088,2692.050049,2706.389893,2706.389893,3234360000.0,24681.789063,24858.970703,24681.789063,24786.630859,24786.630859,342410000.0,503.02999900000003,526.6099849999999,501.700012,525.780029,525.780029,178681435,7921.649901999999,8246.570313,7908.919922,8189.959961,8189.959961,593500791
150,2018-04-18,658596718,20811901,783965,2389660,2710.110107,2717.48999,2703.6298829999996,2708.639893,2708.639893,3383410000.0,24820.849609,24832.539063,24721.089844,24748.070313,24748.070313,302030000.0,525.780029,570.179993,521.830017,567.25,567.25,267530654,8189.919922,8321.009766,8136.419922,8301.820313,8301.820313,602099034
151,2018-04-19,652140288,19943265,776404,2355243,2701.159912,2702.840088,2681.899902,2693.1298829999996,2693.1298829999996,3349370000.0,24711.300781,24762.480469,24557.029297,24664.890625,24664.890625,381110000.0,567.25,622.1400150000001,557.97998,617.159973,617.159973,410498449,8301.820313,8945.139648,8243.490234,8877.080078,8877.080078,979994921
152,2018-04-20,659548951,19437537,774204,2236492,2692.560059,2693.939941,2660.610107,2670.139893,2670.139893,3388590000.0,24657.390625,24678.070313,24375.039063,24462.939453,24462.939453,537770000.0,617.169983,625.150024,576.090027,605.169983,605.169983,294264369,8877.150391,9047.820313,8631.179688,8935.719727,8935.719727,829073400
153,2018-04-21,648511549,19963930,791828,2303815,,,,,,,,,,,,,605.169983,644.289978,591.8099980000001,621.330017,621.330017,270504773,8935.849609,9043.980469,8788.44043,8823.360352,8823.360352,610183093
154,2018-04-22,676285698,20231642,830068,2321217,,,,,,,,,,,,,621.330017,648.409973,619.570007,644.130005,644.130005,238556831,8823.459961,9025.730469,8804.200195,8968.25,8968.25,553892335
155,2018-04-23,689456031,18345784,841325,1764591,2675.399902,2682.860107,2657.98999,2670.290039,2670.290039,3017480000.0,24488.070313,24536.890625,24328.539063,24448.689453,24448.689453,351030000.0,644.130005,711.6400150000001,644.0599980000001,703.349976,703.349976,538337384,8967.860352,9741.910156,8957.679688,9655.769531,9655.769531,1276464750
156,2018-04-24,707217877,18706526,828254,1782615,2680.800049,2683.550049,2617.320068,2634.560059,2634.560059,3706740000.0,24579.939453,24579.939453,23828.730469,24024.130859,24024.130859,468180000.0,703.400024,703.900024,592.590027,617.72998,617.72998,903686072,9657.69043,9765.230469,8757.05957,8873.620117,8873.620117,1779806222
157,2018-04-25,731781504,20160099,864205,1967502,2634.919922,2645.300049,2612.669922,2639.399902,2639.399902,3499440000.0,24070.199219,24146.339844,23823.080078,24083.830078,24083.830078,437100000.0,617.619995,665.969971,600.349976,661.450012,661.450012,387845424,8873.570313,9315.129883,8669.379883,9282.120117,9282.120117,997427934
158,2018-04-26,793096656,21559037,913456,2061940,2651.649902,2676.47998,2647.159912,2666.939941,2666.939941,3665720000.0,24128.720703,24402.460938,24128.720703,24322.339844,24322.339844,390360000.0,661.409973,686.049988,640.73999,643.330017,643.330017,323944620,9289.009766,9385.870117,8923.480469,8938.469727,8938.469727,758182407
159,2018-04-27,853298391,22721454,951699,2112942,2675.469971,2677.350098,2659.01001,2669.909912,2669.909912,3219030000.0,24342.140625,24359.380859,24194.449219,24311.189453,24311.189453,392810000.0,643.119995,693.469971,640.090027,683.02002,683.02002,238423753,8938.469727,9435.900391,8892.519531,9351.469727,9351.469727,774111704
160,2018-04-28,767468772,21610054,834481,1849625,,,,,,,,,,,,,683.02002,698.950012,665.280029,689.3099980000001,689.3099980000001,216606354,9349.94043,9552.669922,9189.070313,9407.040039,9407.040039,640931911
161,2018-04-29,823932637,22572179,875198,1901201,,,,,,,,,,,,,689.3099980000001,693.630005,663.280029,670.039978,670.039978,248315675,9407.349609,9459.80957,9133.599609,9248.450195,9248.450195,574099218
162,2018-04-30,817861124,22673031,876231,1925937,2682.51001,2682.8701170000004,2648.040039,2648.050049,2648.050049,3734530000.0,24410.410156,24498.230469,24163.080078,24163.150391,24163.150391,416650000.0,670.039978,674.619995,628.289978,670.8099980000001,670.8099980000001,355270695,9248.25,9251.660156,8851.099609,9077.280273,9077.280273,669555436
163,2018-05-01,799285892,22032705,866635,1952524,2642.959961,2655.27002,2625.409912,2654.800049,2654.800049,3559850000.0,24117.289063,24117.289063,23808.189453,24099.050781,24099.050781,380070000.0,670.8099980000001,690.8599849999999,662.130005,686.73999,686.73999,255558720,9077.280273,9271.620117,8993.820313,9232.19043,9232.19043,527488395
164,2018-05-02,720232823,21115837,806121,1933750,2654.23999,2660.8701170000004,2631.699951,2635.669922,2635.669922,4010770000.0,24097.630859,24185.519531,23886.300781,23924.980469,23924.980469,385350000.0,686.73999,787.570007,685.919983,777.619995,777.619995,588164727,9232.19043,9817.19043,9172.280273,9745.040039,9745.040039,857646889
165,2018-05-03,764162814,21610180,860498,1966925,2628.080078,2637.139893,2594.6201170000004,2629.72998,2629.72998,3851470000.0,23836.230469,23996.150391,23531.310547,23930.150391,23930.150391,389240000.0,777.780029,804.630005,759.669983,784.210022,784.210022,427563922,9746.259766,9785.150391,9547.209961,9699.610352,9699.610352,663887678
166,2018-05-04,755841534,20815362,869154,2035521,2621.449951,2670.929932,2615.320068,2663.419922,2663.419922,3327220000.0,23865.220703,24333.349609,23778.869141,24262.509766,24262.509766,329480000.0,784.1900019999999,827.4400019999999,780.080017,816.580017,816.580017,315600160,9700.370117,9968.849609,9687.089844,9845.900391,9845.900391,679872376
167,2018-05-05,796406168,21804338,913396,2056003,,,,,,,,,,,,,816.590027,834.299988,753.51001,790.3900150000001,790.3900150000001,374541870,9846.44043,9936.959961,9441.929688,9644.919922,9644.919922,608650204
168,2018-05-06,838536371,22616987,962025,2113317,,,,,,,,,,,,,790.3900150000001,794.8599849999999,690.909973,752.400024,752.400024,828032480,9643.990234,9662.230469,9202.129883,9377.80957,9377.80957,692580062
169,2018-05-07,894224918,25438126,1046060,2499932,2680.340088,2683.350098,2664.699951,2672.6298829999996,2672.6298829999996,3237960000.0,24317.660156,24479.449219,24263.419922,24357.320313,24357.320313,307670000.0,752.3900150000001,775.380005,720.3599849999999,747.789978,747.789978,380893335,9377.080078,9472.089844,9063.070313,9196.129883,9196.129883,673924125
170,2018-05-08,943425171,27608965,1129812,2694822,2670.26001,2676.340088,2655.199951,2671.919922,2671.919922,3717570000.0,24341.349609,24412.339844,24198.339844,24360.210938,24360.210938,344940000.0,747.789978,759.909973,709.780029,751.27002,751.27002,341691727,9196.129883,9373.459961,8987.269531,9321.160156,9321.160156,625495066
171,2018-05-09,1006703381,28156486,1193545,2762252,2678.1201170000004,2701.27002,2674.139893,2697.790039,2697.790039,3909500000.0,24399.179688,24586.480469,24323.869141,24542.539063,24542.539063,361580000.0,751.27002,767.219971,722.650024,723.6099849999999,723.6099849999999,287536989,9321.519531,9393.950195,9017.129883,9032.219727,9032.219727,629850604
172,2018-05-10,761080011,24078131,972649,2465412,2705.02002,2726.110107,2704.540039,2723.070068,2723.070068,3333050000.0,24591.660156,24794.990234,24575.910156,24739.529297,24739.529297,304210000.0,723.630005,735.969971,665.48999,677.799988,677.799988,518848404,9032.219727,9032.269531,8363.5,8421.0,8421.0,1176888629
173,2018-05-11,809375281,24743626,995571,2483529,2722.699951,2732.860107,2717.449951,2727.719971,2727.719971,2862700000.0,24758.640625,24868.650391,24717.5,24831.169922,24831.169922,274150000.0,677.799988,690.880005,638.469971,683.6400150000001,683.6400150000001,324590855,8420.820313,8653.799805,8225.969727,8486.669922,8486.669922,783972252
174,2018-05-12,779246516,24513022,944389,2458668,,,,,,,,,,,,,683.6400150000001,740.02002,669.960022,729.340027,729.340027,274037817,8488.070313,8773.959961,8350.910156,8709.459961,8709.459961,525395861
175,2018-05-13,756780833,23649281,962554,2378378,,,,,,,,,,,,,729.340027,741.820007,685.75,727.409973,727.409973,453297981,8709.459961,8883.0,8312.719727,8672.900391,8672.900391,874543293
176,2018-05-14,1132606654,27309627,1119458,2750567,2738.469971,2742.100098,2725.469971,2730.1298829999996,2730.1298829999996,2972660000.0,24879.369141,24994.189453,24862.519531,24899.410156,24899.410156,282860000.0,727.409973,738.530029,695.299988,705.6400150000001,705.6400150000001,287313625,8672.879883,8848.69043,8441.25,8480.160156,8480.160156,730739738
177,2018-05-15,885727033,21505352,984137,1801714,2718.590088,2718.590088,2701.909912,2711.449951,2711.449951,3290680000.0,24809.550781,24809.550781,24629.390625,24706.410156,24706.410156,301900000.0,705.6400150000001,710.26001,676.599976,706.719971,706.719971,251185347,8480.160156,8501.650391,8119.169922,8344.780273,8344.780273,789660713
178,2018-05-16,759357317,23120167,959817,2370616,2712.6201170000004,2727.76001,2712.169922,2722.459961,2722.459961,3202670000.0,24722.320313,24801.189453,24672.789063,24768.929688,24768.929688,280810000.0,706.710022,718.3099980000001,661.8099980000001,668.380005,668.380005,244822300,8342.69043,8476.450195,8015.77002,8071.040039,8071.040039,615539512
179,2018-05-17,779102129,22123962,978318,2151358,2719.709961,2731.959961,2711.360107,2720.1298829999996,2720.1298829999996,3475400000.0,24752.400391,24839.490234,24639.400391,24713.980469,24713.980469,314650000.0,668.409973,694.349976,657.700012,693.570007,693.570007,238310952,8071.040039,8280.450195,7940.350098000001,8247.910156,8247.910156,558167598
180,2018-05-18,837897443,23300603,1031649,2232796,2717.350098,2719.5,2709.179932,2712.969971,2712.969971,3368690000.0,24707.720703,24774.970703,24664.869141,24715.089844,24715.089844,269700000.0,693.570007,716.8599849999999,683.0,696.049988,696.049988,161222563,8247.910156,8397.269531,8160.799805,8249.240234,8249.240234,381458405
181,2018-05-19,921609450,26550004,1145552,2875553,,,,,,,,,,,,,696.049988,722.710022,687.8599849999999,715.150024,715.150024,165135550,8249.240234,8591.450195,8181.459961,8533.0,8533.0,418898289
182,2018-05-20,992485438,28121316,1356271,3261036,,,,,,,,,,,,,715.150024,718.700012,687.0599980000001,696.72998,696.72998,144560339,8533.219727,8585.849609,8347.879883,8419.650391,8419.650391,463653636
183,2018-05-21,1006682347,29131860,1344143,3538749,2735.389893,2739.189941,2725.699951,2733.01001,2733.01001,3019890000.0,24883.060547,25086.490234,24883.060547,25013.289063,25013.289063,308920000.0,696.72998,698.460022,638.349976,640.840027,640.840027,287275714,8419.669922,8428.599609,7962.430176000001,7992.75,7992.75,543342369
184,2018-05-22,1065679121,30130567,1403940,3689712,2738.340088,2742.23999,2721.8798829999996,2724.439941,2724.439941,3366310000.0,25047.550781,25064.990234,24812.060547,24834.410156,24834.410156,288200000.0,641.119995,649.590027,564.320007,577.01001,577.01001,549177930,7992.75,8031.629883,7460.660156,7505.77002,7505.77002,934151146
185,2018-05-23,1120374857,31036082,1450509,3785744,2713.97998,2733.330078,2709.540039,2733.290039,2733.290039,3326290000.0,24757.710938,24889.460938,24667.119141,24886.810547,24886.810547,399610000.0,577.01001,609.0,544.1900019999999,602.590027,602.590027,426679791,7505.77002,7729.47998,7283.77002,7584.740234000001,7584.740234000001,826278113
186,2018-05-24,1132741565,31120807,1481690,3828515,2730.939941,2731.969971,2707.3798829999996,2727.76001,2727.76001,3256030000.0,24877.359375,24877.359375,24605.900391,24811.759766,24811.759766,347050000.0,602.659973,615.919983,568.650024,584.77002,584.77002,281427114,7584.779785,7652.370117,7347.959961,7475.359863,7475.359863,634474356
187,2018-05-25,1183835157,32370690,1525366,3920717,2723.600098,2727.360107,2714.98999,2721.330078,2721.330078,2995260000.0,24781.289063,24824.220703,24687.810547,24753.089844,24753.089844,257210000.0,584.77002,607.8099980000001,578.429993,585.76001,585.76001,146794781,7475.359863,7626.689941,7314.709961,7355.060059,7355.060059,368322782
188,2018-05-26,1124812174,31926702,1600367,3931843,,,,,,,,,,,,,585.76001,590.880005,555.200012,569.6400150000001,569.6400150000001,223422108,7355.060059,7420.069823999999,7256.669922,7362.22998,7362.22998,341348321
189,2018-05-27,1001773753,30183458,1465504,3836748,,,,,,,,,,,,,569.6400150000001,574.52002,500.80999800000006,512.030029,512.030029,387811928,7362.22998,7455.549805,7092.910156,7118.879883,7118.879883,526854342
190,2018-05-28,1139196925,32249861,1576745,3957563,,,,,,,,,,,,,512.030029,572.469971,510.910004,566.590027,566.590027,348565933,7118.879883,7533.029785,7069.009765999999,7474.75,7474.75,634849312
191,2018-05-29,1213435911,33489013,1626175,4029917,2705.110107,2710.669922,2676.810059,2689.860107,2689.860107,3736890000.0,24606.589844,24635.179688,24247.839844,24361.449219,24361.449219,395810000.0,566.700012,585.22998,542.080017,557.119995,557.119995,254739325,7474.75,7571.080078,7295.779785,7393.02002,7393.02002,505870974
192,2018-05-30,1112807843,32859497,1597326,4061826,2702.429932,2729.340088,2702.429932,2724.01001,2724.01001,3561050000.0,24467.830078,24714.480469,24459.089844,24667.779297,24667.779297,324870000.0,557.119995,585.919983,553.419983,577.22998,577.22998,236501539,7393.02002,7608.870117,7349.52002,7502.149901999999,7502.149901999999,458223966
193,2018-05-31,1145679756,33433919,1711226,4108133,2720.97998,2722.5,2700.679932,2705.27002,2705.27002,4235370000.0,24620.789063,24620.789063,24352.150391,24415.839844,24415.839844,429740000.0,577.22998,589.26001,564.460022,579.01001,579.01001,202265552,7501.740234000001,7614.660156,7370.27002,7530.549805,7530.549805,458687659
194,2018-06-01,1211468091,35068320,1768385,4232895,2718.699951,2736.929932,2718.699951,2734.6201170000004,2734.6201170000004,3684130000.0,24542.089844,24673.599609,24542.089844,24635.210938,24635.210938,315710000.0,579.01001,599.530029,574.3599849999999,590.530029,590.530029,171480785,7530.549805,7697.339844,7467.790039,7643.259765999999,7643.259765999999,362414878
195,2018-06-02,1081706800,31396766,1582244,3020849,,,,,,,,,,,,,590.530029,628.0599980000001,590.299988,619.039978,619.039978,157840093,7643.259765999999,7774.959961,7606.759765999999,7719.75,7719.75,332313005
196,2018-06-03,902470380,27598255,1281872,2594139,,,,,,,,,,,,,619.030029,625.950012,580.070007,591.3099980000001,591.3099980000001,201486274,7719.72998,7760.72998,7469.209961,7503.200195,7503.200195,427448262
197,2018-06-04,933630024,28455957,1320515,2649937,2741.669922,2749.159912,2740.540039,2746.8701170000004,2746.8701170000004,3376510000.0,24727.550781,24859.369141,24722.140625,24813.689453,24813.689453,340400000.0,591.3099980000001,612.98999,576.469971,608.22998,608.22998,193989055,7503.319823999999,7672.700195,7394.970215,7629.399901999999,7629.399901999999,440337235
198,2018-06-05,977576115,29264030,1378925,2734972,2748.459961,2752.610107,2739.51001,2748.800049,2748.800049,3517790000.0,24820.119141,24838.779297,24710.820313,24799.980469,24799.980469,306340000.0,608.200012,611.669983,593.099976,606.299988,606.299988,158835369,7629.399901999999,7701.350098000001,7504.97998,7661.790039,7661.790039,396116252
199,2018-06-06,1008714823,31990462,1484376,3101442,2753.25,2772.389893,2748.459961,2772.350098,2772.350098,3651640000.0,24854.140625,25146.460938,24854.140625,25146.390625,25146.390625,316090000.0,606.299988,616.0,598.599976,604.4400019999999,604.4400019999999,170556871,7661.790039,7755.919922,7651.129883,7700.109863,7700.109863,342475552
200,2018-06-07,1068140514,33714936,1544115,3252886,2774.840088,2779.899902,2760.159912,2770.3701170000004,2770.3701170000004,3711330000.0,25192.140625,25326.089844,25164.480469,25241.410156,25241.410156,357680000.0,604.4400019999999,607.77002,592.840027,599.549988,599.549988,118164433,7700.399901999999,7709.609863,7559.5,7627.52002,7627.52002,310119047
201,2018-06-08,1108435945,34243677,1670047,3360747,2765.840088,2779.389893,2763.590088,2779.030029,2779.030029,3123210000.0,25209.289063,25325.630859,25165.699219,25316.529297,25316.529297,317510000.0,599.549988,609.1099849999999,591.719971,593.380005,593.380005,85198699,7627.560059,7691.740234000001,7495.720215,7513.689941,7513.689941,218013881
202,2018-06-09,1091757250,33832034,1689408,3410433,,,,,,,,,,,,,593.349976,593.349976,501.67999299999997,524.73999,524.73999,345313063,7513.759765999999,7514.040039,6661.97998,6773.720215,6773.720215,895514425
203,2018-06-10,985094838,30761523,1681044,3351105,,,,,,,,,,,,,524.72998,535.789978,509.82000700000003,531.150024,531.150024,264673809,6773.720215,6913.850098000001,6652.890136999999,6887.370117,6887.370117,482788065
204,2018-06-11,999480200,30931203,1695619,3320709,2780.179932,2790.209961,2780.169922,2782.0,2782.0,3232330000.0,25336.669922,25402.830078,25290.199219,25322.310547,25322.310547,276740000.0,531.150024,539.340027,484.700012,494.52999900000003,494.52999900000003,279956302,6887.430176000001,6888.330078,6462.609863000001,6556.939941,6556.939941,509372466
205,2018-06-12,999228227,31465607,1670737,3352328,2785.600098,2789.800049,2778.780029,2786.850098,2786.850098,3401010000.0,25346.820313,25364.369141,25247.039063,25320.730469,25320.730469,265750000.0,494.52999900000003,501.670013,450.049988,476.299988,476.299988,357167683,6556.939941,6623.0,6140.629883,6310.430176,6310.430176,797087281
206,2018-06-13,1029543663,31724423,1708246,3379632,2787.939941,2791.469971,2774.649902,2775.6298829999996,2775.6298829999996,3779230000.0,25328.650391,25362.070313,25191.419922,25201.199219,25201.199219,329700000.0,476.299988,526.6400150000001,460.01000999999997,519.830017,519.830017,440112742,6310.430176,6719.439941,6286.22998,6643.259765999999,6643.259765999999,620296377
207,2018-06-14,1023002785,31057458,1694588,3289433,2783.209961,2789.060059,2776.52002,2782.48999,2782.48999,3526890000.0,25254.650391,25332.5,25138.599609,25175.310547,25175.310547,341170000.0,519.830017,521.179993,483.01998899999995,487.51000999999997,487.51000999999997,255304825,6643.629883,6667.22998,6380.689941,6396.709961,6396.709961,379228601
